TestID,SN,Time,Result,,,,测试项目,PERCENT,,,,单位,N/A,,,,数值下限,0,,,,数值上限,1000,
,TE_BZP_RF_JZ,10: 15: 30,False,10,
,TE_BZP_RF_JZ,10: 15: 43,True,10,
,TE_BZP_RF_JZ,10: 15: 59,True,12,
,TE_BZP_RF_JZ,10: 16: 13,True,13.6666666666667,
,TE_BZP_RF_JZ,10: 19: 53,True,15.130081300813,
,TE_BZP_RF_JZ,10: 20: 18,False,1000,
,TE_BZP_RF_JZ,10: 21: 02,True,2,
,TE_BZP_RF_JZ,10: 21: 15,False,2,
,TE_BZP_RF_JZ,10: 21: 23,True,2,
,TE_BZP_RF_JZ,10: 21: 37,True,10,
,,10: 21: 41,True,1000,
,TE_BZP_RF_JZ,10: 21: 53,True,1000,
,,10: 21: 57,True,1000,
,TE_BZP_RF_JZ,10: 22: 37,True,2,
,TE_BZP_RF_JZ,10: 22: 49,False,2,
,TE_BZP_RF_JZ,10: 22: 57,True,2,
,TE_BZP_RF_JZ,10: 23: 04,True,10,
,TE_BZP_RF_JZ,10: 23: 11,True,10,
,TE_BZP_RF_JZ,10: 23: 20,True,10,
,,10: 23: 24,True,10,
,TE_BZP_RF_JZ,10: 28: 00,True,10,
,,10: 28: 09,True,10,
,,01: 20: 41,False,False,
,,01: 23: 24,False,2,
,,01: 23: 56,True,2,
,TE_BZP_RF_JZ,01: 24: 07,True,2,
,TE_BZP_RF_JZ,01: 24: 28,False,2,
,TE_BZP_RF_JZ,01: 24: 36,True,2,
,TE_BZP_RF_JZ,01: 24: 45,True,10,
,TE_BZP_RF_JZ,01: 24: 51,True,10,
,,01: 26: 34,True,2,
,TE_BZP_RF_JZ,01: 26: 44,True,2,
,TE_BZP_RF_JZ,01: 26: 58,False,2,
,TE_BZP_RF_JZ,01: 27: 06,True,2,
,TE_BZP_RF_JZ,01: 27: 14,True,10,
,,01: 31: 29,True,2,
,TE_BZP_RF_JZ,01: 31: 40,True,2,
,TE_BZP_RF_JZ,01: 32: 25,True,2,
,,01: 32: 30,True,10,
,,01: 34: 19,True,2,
,TE_BZP_RF_JZ,01: 34: 56,True,2,
,TE_BZP_RF_JZ,01: 35: 25,False,2,
,,01: 36: 40,True,2,
,TE_BZP_RF_JZ,01: 36: 53,True,2,
,TE_BZP_RF_JZ,01: 48: 21,True,2,
,TE_BZP_RF_JZ,01: 48: 37,False,2,
,TE_BZP_RF_JZ,01: 48: 47,True,2,
,TE_BZP_RF_JZ,01: 51: 41,False,2,
,,01: 53: 22,True,2,
,TE_BZP_RF_JZ,01: 53: 32,True,2,
,TE_BZP_RF_JZ,01: 53: 45,False,2,
,TE_BZP_RF_JZ,01: 53: 52,True,2,
,TE_BZP_RF_JZ,01: 54: 11,False,2,
,TE_BZP_RF_JZ,01: 55: 13,True,2,
,TE_BZP_RF_JZ,01: 55: 38,False,2,
,TE_BZP_RF_JZ,01: 55: 49,True,2,
,TE_BZP_RF_JZ,01: 56: 57,True,2,
,TE_BZP_RF_JZ,01: 57: 49,True,2,
,,02: 03: 49,True,2,
,TE_BZP_RF_JZ,02: 04: 05,True,2,
,TE_BZP_RF_JZ,02: 05: 27,True,2,
,TE_BZP_RF_JZ,02: 05: 39,False,2,
,TE_BZP_RF_JZ,02: 05: 46,True,2,
,TE_BZP_RF_JZ,02: 05: 55,False,2,
,TE_BZP_RF_JZ,02: 06: 20,False,10,
,TE_BZP_RF_JZ,02: 06: 34,True,10,
,TE_BZP_RF_JZ,02: 06: 42,True,10,
,TE_BZP_RF_JZ,02: 06: 49,True,10,
,TE_BZP_RF_JZ,05: 33: 15,False,10,
