TestID,SN,Time,Result,,,,测试项目,PERCENT,,,,单位,N/A,,,,数值下限,0,,,,数值上限,1000,
,TE_BZP_PR,05: 01: 22,False,False,
,TE_BZP_PR,05: 02: 54,False,False,
,TE_BZP_PR,05: 03: 11,False,False,
,TE_BZP_PR,05: 05: 14,False,1,
,TE_BZP_PR,05: 06: 54,False,1,
,TE_BZP_PR,05: 07: 43,False,1,
,TE_BZP_RF_JZ,05: 08: 32,False,1,
,TE_BZP_RF_JZ,05: 10: 36,False,1,
,TE_BZP_RF_JZ,05: 12: 39,True,1,
,TE_BZP_RF_JZ,05: 12: 52,False,1,
,TE_BZP_RF_JZ,05: 13: 02,True,1,
,TE_BZP_RF_JZ,05: 13: 10,True,1,
,TE_BZP_RF_JZ,05: 14: 47,False,1,
,TE_BZP_RF_JZ,05: 15: 39,True,1,
,TE_BZP_RF_JZ,05: 15: 45,True,1,
,TE_BZP_RF_JZ,05: 16: 02,True,1,
,TE_BZP_RF_JZ,05: 16: 09,True,1,
,TE_BZP_RF_JZ,05: 23: 42,False,1,
,TE_BZP_RF_JZ,05: 24: 48,False,1,
,TE_BZP_RF_JZ,05: 25: 58,False,1,
,TE_BZP_RF_JZ,05: 26: 51,True,1,
,TE_BZP_RF_JZ,05: 27: 00,True,1,
,,05: 27: 06,True,1,
,,05: 27: 42,True,11,
,TE_BZP_RF_JZ,05: 29: 22,True,1,
,TE_BZP_RF_JZ,05: 29: 31,True,1,
,TE_BZP_MF_TEST,05: 29: 37,True,11,
,TE_BZP_RF_JZ,05: 33: 04,True,1,
,TE_BZP_RF_JZ,05: 33: 13,True,1,
,,05: 33: 22,True,10,
,TE_BZP_RF_JZ,05: 33: 41,True,10,
,TE_BZP_RF_JZ,05: 33: 48,True,10,
,TE_BZP_RF_JZ,05: 34: 00,True,10,
,TE_BZP_RF_JZ,05: 34: 35,True,10,
,TE_BZP_RF_JZ,05: 34: 43,True,10,
,TE_BZP_MF_TEST,05: 34: 49,True,10,
,TE_BZP_RF_JZ,05: 39: 24,True,10,
,TE_BZP_RF_JZ,05: 41: 37,True,10,
,TE_BZP_RF_JZ,05: 49: 43,True,1,
,TE_BZP_RF_JZ,05: 49: 51,True,1,
,TE_BZP_MF_TEST,05: 49: 58,True,1,
,TE_BZP_MF_TEST,05: 50: 05,True,1,
,TE_BZP_RF_JZ,05: 50: 57,True,1,
,,05: 51: 02,True,1,
,TE_BZP_RF_JZ,05: 52: 43,True,1,
,,05: 52: 49,True,1,
,,05: 53: 21,True,1,
,TE_BZP_RF_JZ,05: 53: 32,True,1,
,,05: 53: 36,True,100,
,TE_BZP_RF_JZ,05: 54: 43,True,100,
,TE_BZP_MF_TEST,05: 54: 49,True,10.9,
,,05: 56: 48,True,101,
,TE_BZP_MF_TEST,05: 59: 45,True,101,
,,06: 00: 08,True,101,
,TE_BZP_RF_JZ,06: 00: 16,True,101,
,TE_BZP_MF_TEST,06: 00: 23,True,10.9009900990099,
,TE_BZP_RF_JZ,06: 00: 46,False,10.9009900990099,
,TE_BZP_RF_JZ,06: 01: 28,False,3,
,,06: 01: 41,True,3,
,TE_BZP_RF_JZ,06: 01: 58,False,3,
,TE_BZP_RF_JZ,06: 08: 02,False,3,
,TE_BZP_RF_JZ,06: 08: 50,True,3,
,TE_BZP_RF_JZ,06: 09: 00,True,3,
,,06: 09: 05,True,3,
,TE_BZP_RF_JZ,06: 09: 45,True,3,
,TE_BZP_RF_JZ,06: 09: 58,False,3,
,TE_BZP_RF_JZ,06: 10: 11,False,3,
,TE_BZP_RF_JZ,06: 10: 39,True,3,
,TE_BZP_MF_TEST,06: 10: 47,True,3,
,TE_BZP_RF_JZ,06: 12: 12,True,3,
,TE_BZP_MF_TEST,06: 12: 19,True,3,
,TE_BZP_RF_JZ,06: 12: 55,False,3,
,TE_BZP_RF_JZ,06: 14: 10,False,3,
,TE_BZP_RF_JZ,06: 17: 09,True,3,
,TE_BZP_RF_JZ,06: 17: 43,True,3,
,TE_BZP_RF_JZ,06: 18: 00,True,3,
,TE_BZP_RF_JZ,06: 19: 04,True,3,
,TE_BZP_RF_JZ,06: 19: 14,True,3,
,,06: 19: 24,True,3,
,TE_BZP_RF_JZ,06: 19: 33,False,3,
